lam1,lal1,puh1,lah1,puh2,lam2,lah2,pum1,lal2,lul1,lul2,lum2,lum1,luh2,luh1,toh2,tom2,tol1,yuh2,yum1,yum2,pul1,yul2,yuh1,yul1,toh1,tom1,pul2,pum2,tol2,otuid,lineage
0,0,0,0,0,0,442,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU287,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Cecidomyiidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,72,0,0,0,OTU288,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,OTU289,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Ichneumonidae
2653,485,0,0,0,119,0,0,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU29,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU293,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Formicidae;g__  Camponotus
0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU294,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,615,0,498,0,0,191,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,287,0,0,OTU296,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,126,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU297,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU298,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,470,0,159,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU299,r__  root;p__  Arthropoda;c__  Insecta
18522,3167,4434,2714,8528,2476,2092,6387,217,0,0,0,0,0,0,0,0,0,1227,0,0,430,0,880,0,573,297,2153,678,0,OTU3,r__  root;p__  Arthropoda;c__  Insecta
3562,0,0,832,0,204,186,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU30,r__  root;p__  Arthropoda;c__  Insecta;o__  Hemiptera;f__  Tropiduchidae;g__  Zema;s__  Zema gressitti
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,OTU300,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU302,r__  root;p__  Arthropoda;c__  Insecta;o__  Coleoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0,0,OTU303,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,206,0,0,0,OTU304,r__  root;p__  Arthropoda;c__  Insecta
0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU305,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,511,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU306,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,OTU307,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,OTU308,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
883,0,0,0,795,95,661,0,946,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,2496,117,0,0,0,OTU31,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Anthomyiidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,203,0,0,0,0,0,0,OTU310,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU311,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Vespidae;g__  Ancistrocerus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,215,0,0,181,398,0,0,0,0,0,0,OTU312,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Cecidomyiidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,OTU313,r__  root;p__  Arthropoda;c__  Insecta;o__  Mantodea
0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU314,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU315,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,124,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU316,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera;f__  Nymphalidae;g__  Ypthima;s__  Ypthima iris
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,OTU318,r__  root;p__  Arthropoda;c__  Insecta
0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU319,r__  root;p__  Arthropoda;c__  Insecta
0,0,3937,0,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752,2746,0,0,0,0,0,OTU32,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,206,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU320,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,OTU322,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,0,0,0,248,0,0,328,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU323,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,183,0,0,195,0,0,0,0,0,0,OTU324,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,OTU325,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,358,OTU326,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,OTU327,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,121,0,0,0,OTU328,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU329,r__  root;p__  Arthropoda;c__  Insecta
0,0,2443,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,214,0,0,0,2875,0,0,0,257,0,0,OTU33,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Ichneumonidae
0,0,0,0,0,283,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU330,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
334,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU332,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,353,0,0,332,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU333,r__  root;p__  Arthropoda;c__  Insecta
0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,470,113,0,0,0,0,0,165,300,0,0,0,204,0,OTU334,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Formicidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,170,OTU337,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU338,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU339,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501,594,0,0,0,0,0,0,0,0,2347,0,2788,OTU34,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,794,0,0,0,OTU340,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,OTU341,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,OTU342,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,108,0,0,OTU343,r__  root;p__  Arthropoda;c__  Arachnida;o__  Araneae
0,0,0,258,0,0,0,0,283,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU344,r__  root;p__  Arthropoda;c__  Insecta
846,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU345,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Sciaridae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,0,0,0,0,0,0,0,0,0,0,OTU346,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,401,0,136,0,0,0,0,0,203,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU347,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU348,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,OTU349,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5131,0,132,0,0,0,0,637,0,0,0,0,4227,OTU35,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU350,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,OTU351,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Braconidae;g__  Diolcogaster;s__  Diolcogaster perniciosa
0,0,0,221,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU354,r__  root;p__  Arthropoda;c__  Insecta;o__  Hemiptera
138,0,0,226,154,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU356,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,OTU357,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,331,0,0,0,0,0,0,OTU358,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,71,0,0,0,0,0,OTU359,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
3768,0,0,0,286,494,227,0,992,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU36,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,OTU360,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Muscidae;g__  Haematobosca;s__  Haematobosca sanguinolenta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,128,0,0,0,0,0,0,0,0,0,0,OTU361,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,OTU362,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,523,0,0,0,0,0,0,OTU363,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,0,0,0,OTU364,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,OTU366,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,OTU367,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,191,0,0,OTU368,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Sciaridae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,79,0,0,0,0,471,OTU369,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Formicidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,3892,OTU37,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,OTU371,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,439,0,0,0,OTU372,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,OTU375,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Muscidae;g__  Phaonia;s__  Phaonia aureola
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU376,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,2725,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU377,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,OTU378,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU379,r__  root;p__  Arthropoda;c__  Insecta
0,0,2938,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,319,0,OTU38,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU380,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,185,0,0,305,OTU381,r__  root;p__  Arthropoda;c__  Insecta
0,0,264,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU383,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,1191,0,0,0,0,0,0,0,100,0,0,0,0,OTU384,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,313,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU385,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU386,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,OTU387,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Muscidae;g__  Muscina
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,694,0,0,0,0,0,0,OTU388,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU389,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,1348,130,0,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU39,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,OTU390,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,OTU391,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Vespidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,241,OTU392,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,139,0,0,0,0,0,0,0,0,0,OTU393,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Cecidomyiidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,131,90,119,0,0,0,385,OTU394,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,231,0,0,0,0,107,95,0,0,0,0,0,0,OTU395,r__  root;p__  Arthropoda;c__  Insecta
0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU396,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Ichneumonidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,OTU398,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU399,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera;f__  Lycaenidae;g__  Tongeia
451,0,0,0,0,350,0,0,5618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU40,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,557,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU401,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Ichneumonidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,OTU402,r__  root;p__  Arthropoda;c__  Insecta
136,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,OTU405,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera;f__  Tortricidae
0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU406,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,265,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU407,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Chironomidae;g__  Chironomus
0,0,0,0,0,0,0,0,0,451,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU408,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Muscidae;g__  Thricops;s__  Thricops diaphanus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,OTU409,r__  root;p__  Arthropoda;c__  Insecta;o__  Coleoptera;f__  Cerambycidae;g__  Cephalallus;s__  Cephalallus oberthuri
0,2990,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU41,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Syrphidae;g__  Syrphus;s__  Syrphus vitripennis
0,222,0,0,0,346,198,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU410,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,281,0,0,0,OTU413,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,OTU414,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,166,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU415,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,OTU416,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Vespidae;g__  Polistes;s__  Polistes rothneyi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,123,0,192,0,0,0,0,OTU417,r__  root;p__  Arthropoda;c__  Insecta
0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU419,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera
0,0,0,0,0,540,0,0,0,1689,2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU42,r__  root;p__  Arthropoda;c__  Insecta;o__  Diptera;f__  Muscidae;g__  Mydaea;s__  Mydaea affinis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,OTU420,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Ichneumonidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,209,OTU421,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU424,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,OTU425,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU427,r__  root;p__  Arthropoda;c__  Insecta;o__  Hemiptera
0,0,0,0,0,0,0,0,0,421,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU428,r__  root;p__  Arthropoda;c__  Insecta
2344,7573,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU43,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,179,0,0,0,0,OTU430,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,291,0,122,286,0,OTU431,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU432,r__  root;p__  Arthropoda;c__  Insecta;o__  Coleoptera
0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU433,r__  root;p__  Arthropoda;c__  Insecta
0,0,178,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU434,r__  root;p__  Arthropoda;c__  Insecta;o__  Hymenoptera;f__  Ichneumonidae
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,OTU435,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,OTU436,r__  root;p__  Arthropoda;c__  Insecta
0,132,0,0,263,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU437,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,OTU438,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,316,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU439,r__  root;p__  Arthropoda;c__  Insecta;o__  Lepidoptera
0,0,0,0,0,0,0,0,1092,0,1703,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTU44,r__  root;p__  Arthropoda;c__  Insecta
0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,OTU440,r__  root;p__  Arthropoda;c__  Arachnida;o__  Araneae;f__  Philodromidae;g__  Philodromus;s__  Philodromus subaureolus
